Season,Round,EventName,Circuit,SessionType,EventDate,Driver,BestLapTime,AvgLapTime,LapCount,GapToFastest,DriverId,TeamName,FirstName,LastName,AirTemp_mean,TrackTemp_mean,Humidity_mean,WindSpeed_mean,Rainfall
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,LEC,75.097,87.653,21,1.572,leclerc,Sauber,Charles,Leclerc,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,MAG,74.853,92.192416666,24,1.328,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,PER,75.415,87.31148,25,1.89,perez,Force India,Sergio,Perez,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,RAI,74.267,85.74385,20,0.742,raikkonen,Ferrari,Kimi,Räikkönen,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,RIC,73.525,91.613823529,17,0.0,ricciardo,Red Bull Racing,Daniel,Ricciardo,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,SAI,75.769,91.00475,8,2.244,sainz,Renault,Carlos,Sainz,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,SIR,75.876,95.258413793,29,2.351,sirotkin,Williams,Sergey,Sirotkin,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,STR,75.629,88.2766,25,2.104,stroll,Williams,Lance,Stroll,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,VAN,76.149,89.298,10,2.624,vandoorne,McLaren,Stoffel,Vandoorne,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,VER,73.714,82.438866666,30,0.189,max_verstappen,Red Bull Racing,Max,Verstappen,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP1,2018-07-22,VET,73.796,91.367105263,19,0.271,vettel,Ferrari,Sebastian,Vettel,28.1,41.2,32.5,1.2,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,ALO,74.836,92.405058823,34,1.751,alonso,McLaren,Fernando,Alonso,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,BOT,73.19,84.821444444,36,0.105,bottas,Mercedes,Valtteri,Bottas,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,ERI,74.783,89.55515625,32,1.698,ericsson,Sauber,Marcus,Ericsson,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,GAS,74.793,87.053951219,41,1.708,gasly,Toro Rosso,Pierre,Gasly,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,GRO,73.973,87.291870967,31,0.888,grosjean,Haas F1 Team,Romain,Grosjean,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,HAM,73.111,85.627861111,36,0.026,hamilton,Mercedes,Lewis,Hamilton,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,HAR,74.83,84.139333333,42,1.745,brendon_hartley,Toro Rosso,Brendon,Hartley,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,HUL,74.496,84.639714285,28,1.411,hulkenberg,Renault,Nico,Hulkenberg,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,LEC,74.374,86.947297297,37,1.289,leclerc,Sauber,Charles,Leclerc,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,MAG,74.189,90.066333333,33,1.104,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,OCO,74.508,89.996828571,35,1.423,ocon,Force India,Esteban,Ocon,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,PER,74.552,86.745117647,34,1.467,perez,Force India,Sergio,Perez,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,RAI,73.427,84.256105263,38,0.342,raikkonen,Ferrari,Kimi,Räikkönen,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,RIC,74.682,81.222030303,33,1.597,ricciardo,Red Bull Racing,Daniel,Ricciardo,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,SAI,74.592,85.321307692,39,1.507,sainz,Renault,Carlos,Sainz,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,SIR,75.408,89.857513513,37,2.323,sirotkin,Williams,Sergey,Sirotkin,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,STR,75.269,85.569848484,33,2.184,stroll,Williams,Lance,Stroll,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,VAN,75.454,90.522870967,31,2.369,vandoorne,McLaren,Stoffel,Vandoorne,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,VER,73.085,92.4575,14,0.0,max_verstappen,Red Bull Racing,Max,Verstappen,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP2,2018-07-22,VET,73.31,84.669023255,43,0.225,vettel,Ferrari,Sebastian,Vettel,31.2,47.9,23.1,2.0,False
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,BOT,103.982,103.982,1,9.405,bottas,Mercedes,Valtteri,Bottas,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,ERI,95.0,99.222571428,7,0.423,ericsson,Sauber,Marcus,Ericsson,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,GAS,95.659,105.495,4,1.082,gasly,Toro Rosso,Pierre,Gasly,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,GRO,104.181,104.181,1,9.604,grosjean,Haas F1 Team,Romain,Grosjean,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,HAM,103.664,103.664,1,9.087,hamilton,Mercedes,Lewis,Hamilton,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,HAR,96.151,102.0175,4,1.574,brendon_hartley,Toro Rosso,Brendon,Hartley,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,HUL,96.873,99.259,2,2.296,hulkenberg,Renault,Nico,Hulkenberg,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,LEC,94.577,102.255166666,6,0.0,leclerc,Sauber,Charles,Leclerc,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,MAG,104.993,104.993,1,10.416,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,OCO,101.154,101.154,1,6.577,ocon,Force India,Esteban,Ocon,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,RAI,97.755,101.615,3,3.178,raikkonen,Ferrari,Kimi,Räikkönen,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,SAI,120.24,120.24,1,25.663,sainz,Renault,Carlos,Sainz,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,SIR,95.334,101.997285714,7,0.757,sirotkin,Williams,Sergey,Sirotkin,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,STR,98.393,107.8686,5,3.816,stroll,Williams,Lance,Stroll,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,VAN,104.403,104.403,1,9.826,vandoorne,McLaren,Stoffel,Vandoorne,19.3,23.6,90.0,1.0,True
2018,11,German Grand Prix,Hockenheim,FP3,2018-07-22,VET,95.573,100.24825,4,0.996,vettel,Ferrari,Sebastian,Vettel,19.3,23.6,90.0,1.0,True
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,ALO,79.69,93.7343,20,2.077,alonso,McLaren,Fernando,Alonso,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,BOT,78.47,96.505294117,17,0.857,bottas,Mercedes,Valtteri,Bottas,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,ERI,80.697,105.426777777,9,3.084,ericsson,Sauber,Marcus,Ericsson,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,GAS,79.352,100.049576923,26,1.739,gasly,Toro Rosso,Pierre,Gasly,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,GIO,80.293,98.009481481,27,2.68,nan,Sauber,Antonio,Giovinazzi,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,GRO,78.975,94.470642857,14,1.362,grosjean,Haas F1 Team,Romain,Grosjean,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,HAM,78.036,94.985958333,24,0.423,hamilton,Mercedes,Lewis,Hamilton,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,HAR,79.841,100.019642857,28,2.228,brendon_hartley,Toro Rosso,Brendon,Hartley,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,HUL,79.025,96.960333333,9,1.412,hulkenberg,Renault,Nico,Hulkenberg,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,MAG,79.187,97.03816,25,1.574,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,OCO,80.065,92.973576923,26,2.452,ocon,Force India,Esteban,Ocon,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,PER,80.159,90.3025,22,2.546,perez,Force India,Sergio,Perez,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,RAI,77.948,91.320631578,19,0.335,raikkonen,Ferrari,Kimi,Räikkönen,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,RIC,77.613,86.458076923,26,0.0,ricciardo,Red Bull Racing,Daniel,Ricciardo,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,SAI,79.128,97.072666666,27,1.515,sainz,Renault,Carlos,Sainz,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,SIR,80.307,103.707875,24,2.694,sirotkin,Williams,Sergey,Sirotkin,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,STR,80.012,96.364689655,29,2.399,stroll,Williams,Lance,Stroll,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,VAN,80.151,97.274208333,24,2.538,vandoorne,McLaren,Stoffel,Vandoorne,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,VER,77.701,86.24076,25,0.088,max_verstappen,Red Bull Racing,Max,Verstappen,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP1,2018-07-29,VET,77.692,95.3909,20,0.079,vettel,Ferrari,Sebastian,Vettel,27.9,44.7,50.2,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,ALO,78.857,92.648470588,34,2.023,alonso,McLaren,Fernando,Alonso,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,BOT,77.868,90.551651162,43,1.034,bottas,Mercedes,Valtteri,Bottas,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,ERI,79.043,90.499657894,38,2.209,ericsson,Sauber,Marcus,Ericsson,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,GAS,78.518,89.5265,40,1.684,gasly,Toro Rosso,Pierre,Gasly,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,GRO,78.065,87.760771428,35,1.231,grosjean,Haas F1 Team,Romain,Grosjean,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,HAM,77.587,92.261897435,39,0.753,hamilton,Mercedes,Lewis,Hamilton,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,HAR,78.916,91.935236842,38,2.082,brendon_hartley,Toro Rosso,Brendon,Hartley,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,HUL,78.913,88.1612,20,2.079,hulkenberg,Renault,Nico,Hulkenberg,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,LEC,79.137,92.393147058,34,2.303,leclerc,Sauber,Charles,Leclerc,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,MAG,78.88,91.31253125,32,2.046,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,OCO,78.761,89.084789473,38,1.927,ocon,Force India,Esteban,Ocon,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,PER,78.85,89.089631578,38,2.016,perez,Force India,Sergio,Perez,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,RAI,77.153,88.777621621,37,0.319,raikkonen,Ferrari,Kimi,Räikkönen,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,RIC,77.061,88.26330303,33,0.227,ricciardo,Red Bull Racing,Daniel,Ricciardo,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,SAI,78.495,88.597457142,35,1.661,sainz,Renault,Carlos,Sainz,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,SIR,79.77,91.485119047,42,2.936,sirotkin,Williams,Sergey,Sirotkin,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,STR,79.645,89.194428571,42,2.811,stroll,Williams,Lance,Stroll,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,VAN,79.712,92.641147058,34,2.878,vandoorne,McLaren,Stoffel,Vandoorne,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,VER,76.908,86.975354838,31,0.074,max_verstappen,Red Bull Racing,Max,Verstappen,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP2,2018-07-29,VET,76.834,90.367785714,42,0.0,vettel,Ferrari,Sebastian,Vettel,29.5,44.5,43.5,1.4,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,ALO,78.467,98.220636363,11,2.297,alonso,McLaren,Fernando,Alonso,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,BOT,76.229,101.644923076,13,0.059,bottas,Mercedes,Valtteri,Bottas,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,ERI,78.842,104.521066666,15,2.672,ericsson,Sauber,Marcus,Ericsson,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,GAS,78.139,99.268277777,18,1.969,gasly,Toro Rosso,Pierre,Gasly,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,GRO,78.084,93.584125,16,1.914,grosjean,Haas F1 Team,Romain,Grosjean,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,HAM,76.749,108.127071428,14,0.579,hamilton,Mercedes,Lewis,Hamilton,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,HAR,78.252,98.9418125,16,2.082,brendon_hartley,Toro Rosso,Brendon,Hartley,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,HUL,78.083,100.298333333,15,1.913,hulkenberg,Renault,Nico,Hulkenberg,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,LEC,78.376,104.164625,16,2.206,leclerc,Sauber,Charles,Leclerc,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,MAG,78.23,95.083285714,14,2.06,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,OCO,78.512,99.542941176,17,2.342,ocon,Force India,Esteban,Ocon,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,PER,78.962,97.360266666,15,2.792,perez,Force India,Sergio,Perez,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,RAI,76.373,96.772,13,0.203,raikkonen,Ferrari,Kimi,Räikkönen,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,RIC,76.803,93.234857142,7,0.633,ricciardo,Red Bull Racing,Daniel,Ricciardo,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,SAI,77.754,100.9315,14,1.584,sainz,Renault,Carlos,Sainz,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,SIR,78.63,104.073466666,15,2.46,sirotkin,Williams,Sergey,Sirotkin,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,STR,79.132,99.327625,16,2.962,stroll,Williams,Lance,Stroll,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,VAN,78.789,97.877545454,11,2.619,vandoorne,McLaren,Stoffel,Vandoorne,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,VER,76.946,97.277181818,11,0.776,max_verstappen,Red Bull Racing,Max,Verstappen,28.4,55.3,52.1,1.2,False
2018,12,Hungarian Grand Prix,Budapest,FP3,2018-07-29,VET,76.17,98.517923076,13,0.0,vettel,Ferrari,Sebastian,Vettel,28.4,55.3,52.1,1.2,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,BOT,104.724,113.331238095,21,0.366,bottas,Mercedes,Valtteri,Bottas,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,ERI,106.557,115.8965,12,2.199,ericsson,Sauber,Marcus,Ericsson,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,GAS,106.3,117.628578947,19,1.942,gasly,Toro Rosso,Pierre,Gasly,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,GRO,106.387,115.6278125,16,2.029,grosjean,Haas F1 Team,Romain,Grosjean,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,HAM,104.676,115.011,18,0.318,hamilton,Mercedes,Lewis,Hamilton,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,HAR,106.932,117.286947368,19,2.574,brendon_hartley,Toro Rosso,Brendon,Hartley,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,HUL,105.951,118.973066666,15,1.593,hulkenberg,Renault,Nico,Hulkenberg,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,LEC,106.554,121.8044,15,2.196,leclerc,Sauber,Charles,Leclerc,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,MAG,107.012,119.100764705,17,2.654,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,NOR,107.364,121.953619047,21,3.006,nan,McLaren,Lando,Norris,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,OCO,105.786,116.561529411,17,1.428,ocon,Force India,Esteban,Ocon,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,PER,106.169,117.321470588,17,1.811,perez,Force India,Sergio,Perez,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,RAI,104.718,112.707846153,13,0.36,raikkonen,Ferrari,Kimi,Räikkönen,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,RIC,105.558,109.4115,2,1.2,ricciardo,Red Bull Racing,Daniel,Ricciardo,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,SAI,106.21,117.7888,15,1.852,sainz,Renault,Carlos,Sainz,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,SIR,107.367,116.949294117,17,3.009,sirotkin,Williams,Sergey,Sirotkin,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,STR,106.965,117.593619047,21,2.607,stroll,Williams,Lance,Stroll,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,VAN,107.452,125.0955,8,3.094,vandoorne,McLaren,Stoffel,Vandoorne,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,VER,104.509,116.5511875,16,0.151,max_verstappen,Red Bull Racing,Max,Verstappen,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP1,2018-08-26,VET,104.358,115.595714285,14,0.0,vettel,Ferrari,Sebastian,Vettel,15.3,22.8,72.8,1.6,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,ALO,106.153,117.800541666,24,2.798,alonso,McLaren,Fernando,Alonso,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,BOT,103.803,112.96176,25,0.448,bottas,Mercedes,Valtteri,Bottas,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,ERI,105.537,112.270111111,18,2.182,ericsson,Sauber,Marcus,Ericsson,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,GAS,106.08,116.971413793,29,2.725,gasly,Toro Rosso,Pierre,Gasly,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,GRO,105.817,115.261230769,26,2.462,grosjean,Haas F1 Team,Romain,Grosjean,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,HAM,103.523,116.86268,25,0.168,hamilton,Mercedes,Lewis,Hamilton,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,HAR,106.337,114.286419354,31,2.982,brendon_hartley,Toro Rosso,Brendon,Hartley,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,HUL,105.753,114.63168,25,2.398,hulkenberg,Renault,Nico,Hulkenberg,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,LEC,105.622,116.8182,20,2.267,leclerc,Sauber,Charles,Leclerc,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,MAG,106.078,117.693076923,26,2.723,kevin_magnussen,Haas F1 Team,Kevin,Magnussen,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,OCO,105.935,112.591055555,18,2.58,ocon,Racing Point,Esteban,Ocon,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,PER,104.662,115.497166666,24,1.307,perez,Racing Point,Sergio,Perez,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,RAI,103.355,113.959538461,26,0.0,raikkonen,Ferrari,Kimi,Räikkönen,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,RIC,104.25,113.04132,25,0.895,ricciardo,Red Bull Racing,Daniel,Ricciardo,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,SAI,105.481,113.39492,25,2.126,sainz,Renault,Carlos,Sainz,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,SIR,106.451,115.193193548,31,3.096,sirotkin,Williams,Sergey,Sirotkin,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,STR,106.47,114.882838709,31,3.115,stroll,Williams,Lance,Stroll,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,VAN,106.496,118.360238095,21,3.141,vandoorne,McLaren,Stoffel,Vandoorne,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,VER,104.046,111.601809523,21,0.691,max_verstappen,Red Bull Racing,Max,Verstappen,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP2,2018-08-26,VET,104.129,115.198535714,28,0.774,vettel,Ferrari,Sebastian,Vettel,17.2,27.3,48.6,1.4,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP3,2018-08-26,ALO,106.942,117.86690909,11,4.281,alonso,McLaren,Fernando,Alonso,12.8,22.0,66.8,1.7,False
2018,13,Belgian Grand Prix,Spa-Francorchamps,FP3,2018-08-26,BOT,103.464,117.642,9,0.803,bottas,Mercedes,Valtteri,Bottas,12.8,22.0,66.8,1.7,False
